INECode,IdescatCode,Municipality,brand,province,x,y,beds,beds_by_apartment,Population,Income_Household,Income_Person,Perc_Foreing,Perc_Older65,Rental2020,Rental2019,Rental2018,Rental2017,Rental2016,Rental2015,rental_incr,Perc_TuristicHouseholds_INE,TuristicHousehold,SUP_MUNI,ORSUP_MUNI,airbnb,total_homesCat2011,DataHippo_numAirbnb_10m,perc_AirbnbOk
8273,082732,Subirats,Costa Barcelona,Barcelona,395984.45377817,4583907.52998644,112.00,7.47,3104.00,34282.00,12623.00,7.35,19.10,612.78,555.09,506.78,490.43,437.50,473.86,29.32,0.89,15.00,"55,9",B,36,1089,54,4.96
8276,082763,Tagamanent,Costa Barcelona,Barcelona,430824.996856133,4630361.58742373,31.00,7.75,318.00,31837.00,12083.00,12.58,15.10,,,,,545.36,,NA,2.63,4.00,"43,34",B,6,,9,NA
8281,082819,Teià,Costa Barcelona,Barcelona,442438.511215454,4595521.04434576,79.00,06.08,6427.00,50044.00,18044.00,10.91,18.30,1146.56,996.39,1117.67,834.37,969.10,885.41,29.49,0.52,13.00,"6,76",B,31,2164,41,1.89
8279,082798,Terrassa,Costa Barcelona,Barcelona,378564.182239188,4636168.34460339,333.00,3.40,223627.00,32184.00,12098.00,17.23,16.70,623.26,615.08,560.85,525.74,481.33,446.20,39.68,0.1,98.00,"70,19",B,126,83249,138,0.17
8282,082824,Tiana,Costa Barcelona,Barcelona,436631.754035793,4595521.04434576,92.00,4.84,8945.00,55627.00,19011.00,7.36,15.00,1071.70,1005.61,926.00,930.22,896.13,762.95,40.47,0.61,19.00,"7,9",B,25,2887,33,1.14
8284,082845,Tordera,Costa Barcelona,Barcelona,471472.297113756,4618748.07306441,704.00,8.00,17519.00,27725.00,10588.00,12.43,16.30,506.01,509.90,471.96,457.09,428.31,389.32,29.97,01.04,88.00,"84,22",B,111,6275,216,3.44
8287,082877,Torrelavit,Costa Barcelona,Barcelona,384370.939418849,4595521.04434576,26.00,8.67,1422.00,34105.00,12813.00,7.24,18.20,558.82,486.07,505.29,413.69,402.37,450.73,23.98,0.42,3.00,"23,66",B,6,506,10,1.98
8288,082883,Torrelles de Foix,Costa Barcelona,Barcelona,372757.425059528,4589714.2871661,92.00,6.57,2398.00,25548.00,9954.00,17.26,18.70,461.53,468.16,454.42,400.46,390.71,352.62,30.89,0.78,14.00,"37,01",B,23,983,38,3.87
8289,082896,Torrelles de Llobregat,Costa Barcelona,Barcelona,413404.725317151,4578100.77280678,58.00,7.25,6073.00,41676.00,14760.00,7.71,12.30,774.62,681.63,736.60,710.98,676.89,607.60,27.49,0.32,8.00,"13,56",B,11,2057,15,0.73
8290,082900,Ullastrell,Costa Barcelona,Barcelona,395984.45377817,4612941.31588475,15.00,7.50,2089.00,40113.00,13842.00,4.69,13.40,797.94,722.67,708.10,703.10,635.36,650.45,22.68,0.24,2.00,"7,34",B,0,688,0,0.00
8291,082917,Vacarisses,Costa Barcelona,Barcelona,395984.45377817,4618748.07306441,42.00,4.67,6832.00,34721.00,12604.00,7.32,11.90,774.88,683.15,746.99,726.98,675.49,562.81,37.68,0.23,9.00,"40,66",B,9,2259,15,0.66
8294,082943,Vallgorguina,Costa Barcelona,Barcelona,454052.025574775,4612941.31588475,102.00,7.29,2988.00,33947.00,12902.00,9.74,11.50,752.01,871.25,690.76,670.56,639.69,630.66,19.24,01.06,14.00,"22,15",B,12,995,19,1.91
8295,082956,Vallirana,Costa Barcelona,Barcelona,401791.21095783,4583907.52998644,65.00,5.00,15312.00,37079.00,12985.00,9.77,15.80,788.29,786.58,723.51,732.79,628.46,602.08,30.93,0.19,13.00,"23,88",B,23,5100,28,0.55
8296,082969,Vallromanes,Costa Barcelona,Barcelona,361143.910700207,4665202.13050169,39.00,6.50,2558.00,53892.00,18689.00,9.42,12.30,1079.27,1041.28,946.51,896.62,1040.57,901.79,19.68,0.53,6.00,"10,6",B,20,896,22,2.46
8301,083015,Viladecans,Costa Barcelona,Barcelona,419211.482496812,4572294.01562712,131.00,3.97,67197.00,34165.00,12291.00,11.92,16.00,764.25,746.27,724.38,683.76,624.41,604.08,26.51,0.12,33.00,"20,39",B,53,24231,57,0.24
8300,083008,Viladecavalls,Costa Barcelona,Barcelona,407597.968137491,4607134.55870509,26.00,5.20,7545.00,43174.00,14536.00,4.71,13.60,773.37,852.73,714.26,729.86,692.36,655.48,17.99,0.17,5.00,"20,09",B,7,2451,13,0.53
8305,083054,Vilafranca del Penedès,Costa Barcelona,Barcelona,390177.696598509,4578100.77280678,58.00,3.22,40154.00,31880.00,12266.00,18.88,17.20,581.56,562.01,518.54,491.45,445.07,407.92,42.57,0.09,18.00,"19,65",B,33,15138,49,0.32
8306,083067,Vilalba Sasserra,Costa Barcelona,Barcelona,436631.754035793,4624554.83024407,14.00,4.67,753.00,29984.00,11342.00,13.01,13.40,660.08,573.53,545.42,508.06,534.64,483.85,36.42,0.87,3.00,"5,95",B,2,,2,NA
8902,089024,Vilanova del Vallès,Costa Barcelona,Barcelona,413404.725317151,4624554.83024407,71.00,7.10,5503.00,43744.00,14759.00,7.29,11.30,840.99,866.36,783.00,741.81,743.66,757.15,11.07,0.48,10.00,"15,21",B,9,1789,14,0.78
8307,083073,Vilanova i la Geltrú,Costa Barcelona,Barcelona,390177.696598509,4566487.25844746,1.206.00,05.09,67733.00,32551.00,12777.00,15.61,18.70,677.76,647.79,631.68,583.23,543.42,516.47,31.23,0.72,237.00,"34,05",B,271,26586,415,1.56
8214,082140,Vilassar de Dalt,Costa Barcelona,Barcelona,419211.482496812,4618748.07306441,128.00,5.82,9072.00,42116.00,15251.00,8.43,18.20,844.49,878.32,789.10,720.33,699.02,656.74,28.59,0.54,22.00,"8,93",B,19,3440,34,0.99
8219,082191,Vilassar de Mar,Costa Barcelona,Barcelona,448245.268395114,4595521.04434576,525.00,5.41,21035.00,42268.00,15657.00,10.72,18.60,884.07,888.35,823.92,798.68,752.13,701.82,25.97,0.98,97.00,"3,97",B,119,7666,188,2.45
8304,083041,Vilobí del Penedès,Costa Barcelona,Barcelona,384370.939418849,4583907.52998644,23.00,11.50,1102.00,38561.00,13053.00,8.17,20.50,681.58,,542.17,,635.00,515.63,32.18,0.44,2.00,"9,33",B,3,380,5,1.32
17001,170010,Agullana,Costa Brava,Girona,343723.639161225,4734883.21665762,90.00,8.18,863.00,33400.00,13392.00,18.42,21.90,454.76,438.93,462.78,431.44,463.82,349.00,30.30,2.14,11.00,"27,73",B,12,,15,NA
17002,170025,Aiguaviva,Costa Brava,Girona,477279.054293417,4641975.10178305,28.00,9.33,765.00,52459.00,15546.00,5.36,15.90,,850.00,,,708.33,,NA,1.12,3.00,"13,97",B,3,,5,NA
17003,170031,Albanyà,Costa Brava,Girona,442438.511215454,4694235.91639999,88.00,9.78,155.00,24630.00,9630.00,13.55,14.40,,,,,,,NA,09.09,9.00,"94,49",B,14,,23,NA
17004,170046,Albons,Costa Brava,Girona,494699.325832399,4665202.13050169,141.00,5.88,759.00,33445.00,12166.00,17.26,17.50,646.67,721.11,612.61,634.14,823.50,665.91,-2.89,5.17,24.00,"11,13",B,38,,67,NA
17007,170078,Amer,Costa Brava,Girona,459858.782754435,4653588.61614237,91.00,9.10,2332.00,35024.00,13538.00,10.51,24.20,459.48,438.54,404.25,418.69,349.20,370.00,24.18,0.75,10.00,"40,48",B,10,949,13,1.37
17008,170084,Anglès,Costa Brava,Girona,454052.025574775,4647781.85896271,54.00,5.40,5654.00,30809.00,11278.00,23.17,19.10,492.33,469.00,413.15,391.11,353.31,357.88,37.57,0.4,10.00,"16,31",B,5,2152,6,0.28
17009,170097,Arbúcies,Costa Brava,Girona,454052.025574775,4636168.34460339,222.00,7.16,6608.00,30235.00,10965.00,23.64,17.30,398.25,401.39,382.68,347.10,337.92,306.29,30.02,0.96,31.00,"86,22",B,43,2503,64,2.56
17011,170118,"Armentera, L'",Costa Brava,Girona,477279.054293417,4676815.64486101,127.00,5.52,951.00,33080.00,13152.00,16.51,20.20,519.62,536.25,510.71,524.67,,425.56,22.10,03.05,23.00,"5,6",B,23,,33,NA
17012,170123,Avinyonet de Puigventós,Costa Brava,Girona,477279.054293417,4682622.40204067,20.00,5.00,1641.00,39588.00,12635.00,8.65,10.90,790.56,780.00,664.75,742.93,736.36,646.39,22.30,0.73,4.00,"12,3",B,5,483,5,01.04
17015,170157,Banyoles,Costa Brava,Girona,436631.754035793,4676815.64486101,315.00,6.30,20053.00,34143.00,12495.00,21.53,16.20,556.15,540.06,496.51,451.59,426.68,408.55,36.13,0.52,50.00,"11,01",M,29,7003,45,0.64
17016,170160,Bàscara,Costa Brava,Girona,477279.054293417,4671008.88768135,88.00,7.33,1001.00,31016.00,11838.00,13.09,22.70,487.06,568.65,513.15,433.85,560.28,407.12,19.64,2.36,12.00,"17,41",B,20,,35,NA
17013,170139,Begur,Costa Brava,Girona,517926.354551041,4641975.10178305,7.289.00,6.66,3891.00,31590.00,12659.00,18.66,21.00,975.95,693.62,594.42,547.60,643.95,694.54,40.52,20.96,1095.00,"20,84",M,935,1680,2088,124.29
17018,170182,Bellcaire d'Empordà,Costa Brava,Girona,506312.84019172,4659395.37332203,115.00,6.39,678.00,30215.00,12241.00,13.13,22.10,544.74,532.86,521.35,500.42,510.00,,NA,3.76,18.00,"12,64",B,20,,30,NA
17020,170209,Bescanó,Costa Brava,Girona,471472.297113756,4647781.85896271,174.00,11.60,4991.00,38214.00,13379.00,6.47,15.60,645.00,590.47,693.33,596.17,585.68,505.38,27.63,0.68,15.00,"35,94",B,13,1652,29,1.76
17022,170221,"Bisbal d'Empordà, La",Costa Brava,Girona,500506.083012059,4641975.10178305,234.00,6.88,11159.00,27900.00,10326.00,23.29,16.40,464.82,450.89,420.89,389.16,381.93,346.24,34.25,0.67,34.00,"20,83",B,41,4129,57,1.38
17234,172348,Biure,Costa Brava,Girona,488892.568652738,4688429.15922033,0.00,,241.00,28711.00,11973.00,14.52,26.60,,,635.00,580.83,,,NA,0,0.00,"10,02",B,3,,5,NA
17023,170237,Blanes,Costa Brava,Girona,483085.811473078,4618748.07306441,348.00,5.62,39914.00,27668.00,11067.00,21.17,18.60,527.47,512.64,494.50,451.97,430.78,424.56,24.24,2.45,619.00,"17,7",M,675,15957,1135,7.11
17029,170293,Boadella i les Escaules,Costa Brava,Girona,332110.124801904,4734883.21665762,25.00,8.33,272.00,30462.00,11452.00,11.76,22.50,,525.64,,480.00,429.50,483.50,8.72,1.76,3.00,"10,78",B,5,,5,NA
17025,170255,Bordils,Costa Brava,Girona,477279.054293417,4659395.37332203,42.00,6.00,1761.00,38718.00,14071.00,18.06,17.20,570.54,591.28,513.95,499.62,456.54,510.87,11.68,0.95,7.00,"7,32",B,7,622,12,1.93
17026,170268,Borrassà,Costa Brava,Girona,448245.268395114,4688429.15922033,55.00,6.88,733.00,40394.00,14253.00,9.41,18.00,582.14,,634.38,539.57,406.82,416.43,39.79,2.56,8.00,"9,45",B,14,,17,NA
17027,170274,Breda,Costa Brava,Girona,459858.782754435,4630361.58742373,20.00,6.67,3762.00,30530.00,11823.00,10.31,21.30,472.42,497.70,460.23,398.94,415.82,402.35,17.42,0.17,3.00,"5,02",B,4,1461,5,0.34
17028,170280,Brunyola i Sant Martí Sapresa,Costa Brava,Girona,465665.539934096,4641975.10178305,19.00,9.50,389.00,41250.00,14918.00,7.97,25.50,547.50,,633.33,,388.57,431.25,26.96,01.08,2.00,"36,82",B,2,,4,NA
17031,170314,Cabanelles,Costa Brava,Girona,465665.539934096,4682622.40204067,56.00,11.20,267.00,27639.00,9145.00,23.60,21.70,,,,,,,NA,3.27,5.00,"55,92",B,7,,18,NA
17030,170307,Cabanes,Costa Brava,Girona,366950.667879867,4723269.7022983,14.00,4.67,968.00,30730.00,10659.00,21.90,21.40,581.11,461.33,440.00,505.91,497.92,430.00,35.14,0.66,3.00,"15,02",B,6,,6,NA
17032,170329,Cadaqués,Costa Brava,Girona,523733.111730701,4682622.40204067,2.596.00,5.28,2695.00,28451.00,11310.00,31.54,17.30,699.14,704.11,645.94,595.58,775.26,553.70,26.27,14.16,492.00,"26,43",B,485,1131,666,58.89
17033,170335,Caldes de Malavella,Costa Brava,Girona,483085.811473078,4630361.58742373,394.00,8.38,7872.00,34120.00,12324.00,12.03,16.30,781.56,645.20,597.98,588.10,534.61,491.52,59.01,1.33,47.00,"57,33",B,85,2619,120,4.58
17034,170340,Calonge i Sant Antoni,Costa Brava,Girona,500506.083012059,4630361.58742373,5.963.00,6.75,11331.00,29484.00,12020.00,25.61,19.30,594.73,581.17,540.74,517.19,519.60,471.95,26.02,6.95,883.00,"33,57",M,810,4167,1584,38.01
17035,170353,Camós,Costa Brava,Girona,459858.782754435,4665202.13050169,59.00,9.83,677.00,41357.00,13806.00,06.06,24.50,,,,,,,NA,2.11,6.00,"15,57",M,6,,13,NA
17038,170388,Campllong,Costa Brava,Girona,477279.054293417,4636168.34460339,0.00,,537.00,46869.00,14299.00,8.94,10.80,,,,,,,NA,0,0.00,"8,49",M,3,,8,NA
17040,170405,Canet d'Adri,Costa Brava,Girona,430824.996856133,4671008.88768135,25.00,6.25,729.00,45647.00,16038.00,8.37,19.50,725.00,1040.00,834.38,,,,NA,1.21,4.00,"44,62",M,11,,12,NA
17041,170412,Cantallops,Costa Brava,Girona,326303.367622243,4740689.97383728,59.00,4.21,309.00,30320.00,11555.00,21.36,24.70,,467.50,,,,,NA,07.04,14.00,"19,62",B,11,,15,NA
17042,170427,Capmany,Costa Brava,Girona,483085.811473078,4694235.91639999,69.00,6.90,611.00,39360.00,15439.00,21.28,23.20,433.00,485.71,430.77,414.44,544.44,417.67,3.67,2.6,10.00,"26,4",B,28,,40,NA
17044,170448,Cassà de la Selva,Costa Brava,Girona,488892.568652738,4636168.34460339,121.00,11.00,10410.00,33768.00,12119.00,18.10,15.90,595.29,549.99,510.61,472.44,460.79,442.38,34.57,0.24,11.00,"44,86",B,20,3828,32,0.84
17048,170486,Castell-Platja d'Aro,Costa Brava,Girona,494699.325832399,4624554.83024407,6.563.00,5.45,11030.00,27648.00,11716.00,36.23,18.80,644.62,654.74,594.36,561.94,519.87,520.02,23.96,7.91,1205.00,"21,67",B,1096,4542,1618,35.62
17047,170470,Castelló d'Empúries,Costa Brava,Girona,506312.84019172,4676815.64486101,945.00,5.33,11100.00,24638.00,9816.00,45.55,17.40,513.10,503.51,513.57,501.16,438.29,480.46,6.79,10.81,1774.00,"42,25",B,1506,4523,3047,67.37
17189,171899,"Cellera de Ter, La",Costa Brava,Girona,459858.782754435,4647781.85896271,53.00,6.63,1950.00,32382.00,12164.00,10.31,23.30,468.33,485.17,451.82,425.75,395.75,350.50,33.62,0.84,8.00,"14,63",B,10,779,11,1.41
17049,170499,Celrà,Costa Brava,Girona,483085.811473078,4653588.61614237,84.00,9.33,5561.00,38505.00,12519.00,22.23,10.10,598.96,577.22,558.46,523.13,497.47,485.96,23.25,0.44,9.00,"19,53",B,8,1791,14,0.78
17050,170502,Cervià de Ter,Costa Brava,Girona,465665.539934096,4665202.13050169,8.00,8.00,966.00,40009.00,13351.00,13.46,17.60,616.67,487.50,481.36,535.42,517.95,561.43,9.84,0.27,1.00,"9,82",B,6,,7,NA
17051,170519,Cistella,Costa Brava,Girona,448245.268395114,4694235.91639999,147.00,8.17,282.00,32969.00,11989.00,12.41,22.20,703.33,,,,,,NA,14.4,18.00,"25,55",B,11,,18,NA
17054,170545,Colera,Costa Brava,Girona,512119.59737138,4694235.91639999,219.00,5.48,445.00,29951.00,14488.00,18.88,28.80,,381.67,404.18,503.75,,,NA,3.79,40.00,"24,35",B,36,,69,NA
17055,170558,Colomers,Costa Brava,Girona,419211.482496812,4682622.40204067,60.00,6.67,174.00,31972.00,15354.00,10.34,27.70,,,,,,,NA,7.26,9.00,"4,35",B,5,,10,NA
17057,170577,Corçà,Costa Brava,Girona,500506.083012059,4647781.85896271,146.00,5.62,1268.00,34598.00,12644.00,8.52,22.40,728.57,614.81,540.38,570.91,499.12,451.79,61.26,3.74,26.00,"16,27",B,40,516,48,9.30
17056,170561,Cornellà del Terri,Costa Brava,Girona,448245.268395114,4671008.88768135,158.00,8.32,2399.00,39033.00,13095.00,9.67,20.20,608.60,510.89,540.00,544.73,507.73,610.00,-0.23,02.04,19.00,"27,83",M,31,747,45,06.02
17058,170583,Crespià,Costa Brava,Girona,465665.539934096,4676815.64486101,75.00,8.33,254.00,27467.00,10189.00,19.29,22.60,,491.67,,,,,NA,7.2,9.00,"11,31",M,11,,16,NA
17901,179011,"Cruïlles, Monells i Sant Sadurní de l'Heura",Costa Brava,Girona,494699.325832399,4636168.34460339,336.00,7.81,1270.00,36645.00,12833.00,10.55,19.10,746.67,634.09,692.31,629.17,624.00,493.90,51.18,6.8,43.00,"100,33",B,40,476,73,15.34
17060,170600,Darnius,Costa Brava,Girona,337916.881981564,4734883.21665762,70.00,5.38,537.00,26239.00,11161.00,16.95,25.80,456.00,,408.33,505.91,374.33,425.62,7.14,3.19,13.00,"34,93",B,9,,13,NA
17062,170622,"Escala, L'",Costa Brava,Girona,506312.84019172,4665202.13050169,8.097.00,5.77,10244.00,30249.00,11917.00,33.49,21.30,554.72,529.70,523.36,480.18,473.10,457.54,21.24,9.36,1404.00,"16,34",B,1220,4072,2723,66.87
